espacio_cultural_id,provincia_id,localidad_id,observaciones,ID MA-MUSEOS_AR-OSM,provincia,localidad,Wikidata,Wikipedia,Commons,ID OSM,Orbita?,Oranismo del que depende,catálogo,latitud,longitud,nombre,direccion,codigo_postal,codigo_indicativo_telefono,telefono,mail,web,fuente,juridisccion,anio_de_creacion,descripcion_de_patrimonio,anio_de_inauguracion,Horarios,Otros datos,
300460,06,06441030,,MA-MUSEOS_AR-OSM-0062,Buenos Aires,La Plata,,,,node/4282523692,,,,-34.91512,-57.956169,Museo José Juan Podestá,10 N° 727 Entre 46 y 47,B1900TIY,0221,4248457,,,,Municipal,,"La casa del creador del teatro criollo rioplatense ""Don Pepe Podestá"", hubicada en el primer piso del Teatro Coliseo Podestá de La Plata, fue sin lugar a dudas el escenario propicio para la instalación del museo, que cuenta la historia del teatro naciona",1995,,,
300461,06,06441030,,MA-MUSEOS_AR-OSM-0063,Buenos Aires,La Plata,,,,node/4235795776,,,,-34.920184,-57.941166,Museo De Arte Contemporáneo Latinoamericano (Macla),50 E/ 6 y 7 Pasaje Dardo Rocha,B1900ASW,0221,4271843,,,,Municipal,2003,El patrimonio del museo del Macla esta conformado principalmente por autores contemporaneos latinoamericanos. Su colección ha sido conformada por donaciones requeridas a los artistas quienes son cofundadores del museo.,2003,,,
300462,06,06441030,,MA-MUSEOS_AR-OSM-0064,Buenos Aires,La Plata,,,,,,,,-34.913027,-57.945249,Museo Gráfico E Histórico Del Club De Gimnasia Y Esgrima La Plata,4 N° 979,B1900TDT,0221,4222510,,,,Privada,2004,"Historia institucional, social y deportiva del Club Gimnasia y Esgrima de La Plata.desde su fundación el 3 de junio de 1887 hasta la fecha.",2004,,,
300463,06,06441030,,MA-MUSEOS_AR-OSM-0065,Buenos Aires,La Plata,,,,,,,,-34.896597,-57.960406,Museo Del Automóvil Colección Rau,Avenida  1 Nº 121 Entre 34 y 35,B1902CGC,0221,4276660,,,,Privada,1988,,2010,,,
300464,06,06441030,,MA-MUSEOS_AR-OSM-0066,Buenos Aires,La Plata,,,,node/3745540565,,,,-34.9106,-57.9416,Museo de Ciencias Naturales,Paseo del Bosque S/n,1900,0221,4234910,,,,Nacional,1884,"Ciencias naturales, antropología, arqueología y etnografía, más de tres millones y medio de piezas. El valor de las colecciones lo hacen uno de los museos de ciencias naturales más importantes del mundo. Conserva piezas únicas de incalculable valor cient",1888,,,
300465,06,06441030,,MA-MUSEOS_AR-OSM-0067,Buenos Aires,La Plata,,,,node/4235795775,,,,-34.9143,-57.9493,Museo Municipal de Arte,Calle 50 Entre 6 y 7. Pasaje Dardo Rocha,B1900ASW,0221,4235033,museomumart@yahoo.com.ar,,,Municipal,1959,Grabados y obras de artistas plásticos nacionales y extranjeros.,1905,,,
300466,06,06441030,,MA-MUSEOS_AR-OSM-0068,Buenos Aires,La Plata,,,,node/4235795777,,,,-34.9212,-57.9566,Museo y Archivo Dardo Rocha,Calle 50 N° 933,B1900ATK,,,,,,Municipal,1951,"El museo ocupa parte de la antigua casa construida por Dardo Rocha y diseñada por Pedro Benoit. Colecciones relacionadas con la personalidad del Dr. Dardo Rocha y con la fundación de la ciudad de La Plata: mobiliario, vajilla, indumentaria, obras de arte",1952,,,
300467,06,06441030,,MA-MUSEOS_AR-OSM-0069,Buenos Aires,La Plata,,,,node/1867429693,,,,-34.9222,-57.9557,Museo Eclesiástico Catedral,Calle 14 Entre 51 y 53,B1900DVL,0221,4273504,museo-catedral@yahoo.com.ar,www.catedraldelaplata.com,,Provincial,1977,"Materiales y herramientas utilizadas para la construcción de la Catedral, proyectos y otros testimonios de la obra. Ilustraciones referidas a vitrales, sillería del coro, esculturas y detalles arquitectónicos. Historia de aspectos religiosos y la evoluci",1977,,,
300468,06,06441030,,MA-MUSEOS_AR-OSM-0070,Buenos Aires,La Plata,,,,node/5380558916,,,,-34.9216,-57.9616,Museo de Arte Contemporáneo Beato Angélico,Calle 47 Entre 16 y Diag. 73,B1900AKQ,0221,4248906,museobangelico@ucalp.edu.ar,www.ucalp.edu.ar,,Privada,1980,"Dibujos, pinturas, grabados, cerámicas, esculturas y murales.",1980,,,
300469,06,06441030,,MA-MUSEOS_AR-OSM-0071,Buenos Aires,La Plata,,,,,,,,-34.901463,-57.964068,Archivo Histórico Y Museo Del Servicio Penitenciario Bonaerense,35 N° 535 E/ 5 y 6,B1902BBU,0221,4293892,,,,Provincial,,"El acervo museológico esta integrado por colecciones de uniformes, armas, elementos de seguridad, como así también incluyen trabajos artesanales y artísticos de los internos alojados en las distintas unidades carcelarias. Su colección de arte esta integr",1994,,,
300470,06,06441030,,MA-MUSEOS_AR-OSM-0072,Buenos Aires,La Plata,,,,node/614233256,,,,-34.907913,-57.942886,Museo De Física,"Calle 115, Entre 49 y 50 S/n",1900,0221,4246062,,,,Nacional,1994,"Instrumentos de enseñanza de física, en su mayoría comprados en Alemania en 1906 (2000 objetos) para la creación del Instituto de Física de La Plata. Libros de física, revistas y documentos anteriores a 1930.",1998,,,
300471,06,06441030,,MA-MUSEOS_AR-OSM-0073,Buenos Aires,La Plata,,,,,,,,-34.932314,-57.944732,Museo Del Tango Platense Oscar A. Bozzarelli,15 Nº 1579,B1904CTG,0221,4242698,,,,Privada,,"Colecciones de fotografías, instrumentos musicales, indumentaria y efectos personales de intérpretes locales (cantores, cancionistas, músicos y bailarines) y aparatos reproductores de sonido. Biblioteca de tango, lunfardo, cine y teatro nacional, partitu",1999,,,
300472,06,06441030,,MA-MUSEOS_AR-OSM-0074,Buenos Aires,La Plata,,,,,,,,-34.908329,-57.943054,Museo de odontología y Archivo Histórico Prof. Dr. Orestes Walter Siutti,50 E/ 1 y 15 - Facultad de Odontología,1900,0221,4236777,museofolp@gmail.com,http://www.folp.unlp.edu.ar/museo.html,,Nacional,,"La colección presenta la evolución de la odontologóa a travez de los tiempos, el instrumental utilizado, y los tratamientos. Hacer conocer a las nuevas generaciones como fueron sus orígenes. La exposición se lleva a cabo en base a asignaturas que se dict",2001,,lunes a viernes de 8 a 16 hs.,
300473,06,06441030,,MA-MUSEOS_AR-OSM-0075,Buenos Aires,La Plata,,,,,,,,-34.922339,-57.94179,Museo De Calcos,"Diagonal 78 N 680, Oficina 16",B1904BTD,0221,4276304,,,,Nacional,2004,"Amplia y valiosa colección de esculturas y pinturas, el 90 % son de yeso-calcos; forman parte de los bienes patrimoniales que llegaron de Europa a fines del S. XIX, se trata de piezas de la historia del arte griego, romántico, gótico y renacentista.",2004,,,
300474,06,06441030,,MA-MUSEOS_AR-OSM-0076,Buenos Aires,La Plata,,,,,,,,-34.912075,-57.942017,Museo Policial,Calle 54 N° 393 Entre 2 y 3,B1900BDO,0221,4231876,,,,Provincial,1949,"Reservorio histórico-institucional y demostrativo del quehacer criminalístico de la policia bonaerense y del cuerpo de bomberos. Archivo y biblioteca. Documentos relacionados con Juan Vucetich, creador del sistema dactiloscópico argentino.",2007,,,
300534,06,06357110,,MA-MUSEOS_AR-OSM-0083,Buenos Aires,La Plata,,,,node/1474746634,,,,"-34,9083390","-57,9331099",Museo de la Facultad de Astronomía y Geofísica,,,,,,,,,,,,,,
,,,,MA-MUSEOS_AR-OSM-1114,Buenos Aires,La Plata,,,,node/3330275910,,,,"-34,9175899","-57,9504314",Museo del Arte y la Memoria,,,,,,,,,,,,,,
300489,06,06357120,Código en Sierra de los Padres,MA-MUSEOS_AR-OSM-0077,Buenos Aires,Laguna de Los Padres,,,,way/231041376,,,,-37.956443,-57.771628,Museo Municipal José Hernández,"Ruta 226 Km. 14,5",B7601XAD,0223,4631394,,,,Municipal,1964,"Material lítico de procedencia Pampeana, cerámica del Norte Argentino, herramientas rurales de los siglos XIX y XX. Armas, plaquetas y medallas conmemorativas. Ediciones del libro Martín Fierro en varios idiomas. Elementos de uso cotidiano.",1964,,,
300514,06,06469080,,MA-MUSEOS_AR-OSM-0078,Buenos Aires,Lincoln,,,,,,,,-34.8714,-61.529141,Museo Enrique Urcola,Avdea. 9 de Julio 260,B6070ACP,02355,421262,,,,Privada,2001,"Pinacoteca de arte infantil Linqueño (desde 1934 a la actualidad). Pinacoteca de arte infantil y juvenil internacional (desde 2002 a la fecha). Máscaras, muñecos, fotografías, elementos varios, documentos sobre el carnaval artesanal linqueño. Pertenencia",,,,
300517,06,06476030,,MA-MUSEOS_AR-OSM-0079,Buenos Aires,Loberia,,,,node/1457932697,,,,-38.167505,-58.784647,Museo de Ciencias Naturales Gesué P. Noseda,Alvear 181,B7635BWC,,+54 2261 442227,,,,Privada,1963,Geología de la zona; paleontología del cuaternario; arqueología de los períodos temprano y tardío.,1960,,,
300518,06,06483040,,MA-MUSEOS_AR-OSM-0080,Buenos Aires,Lobos,,,,node/5171996580,,,,-35.190349,-59.097169,Museo y Biblioteca Provincial Presidente Juan Domingo Perón,Pte. Perón 482,B7240AAJ,,+54 2227 422843,,,,,1953,El museo está dedicado integramente a recordar la vida del ex presidente J. D. Perón,,,,
,,,,MA-MUSEOS_AR-OSM-1116,Buenos Aires,Lobos,,,,node/5877140202,,,,"-35,1757209","-59,0901301",Museo Histórico y de Ciencias Naturales Pago de los Lobos,Domingo Soriano Arévalo 7240,,,+54 2227 430859,museopagodeloslobos@gmail.com ,http://www.museopagodeloslobos.com.ar,,,,,,,,
300522,06,06497060,,MA-MUSEOS_AR-OSM-0081,Buenos Aires,Lujan,,,,way/224918686,,,,-34.573023,-59.109553,Complejo Museográfico Provincial Enrique Udaondo,"Calle Lavalle 917, Entre Lezica y Torrezuri",B6700ANU,02323,420245,,,propia,Provincial,1917,"Historia nacional desde el período prehispánico hasta 1930 aproximadamente. Mobiliario, armas, indumentaria, documentos, pinturas, platería, imaginería religiosa, carruajes, etc. Arqueología de la zona Andina, etnografía Americana.",1927,,,
300523,06,06497060,,MA-MUSEOS_AR-OSM-0082,Buenos Aires,Lujan,,,,way/224916251,,,,-34.5637,-59.1205,Museo Municipal de Bellas Artes Fernán Félix de Amador,9 de Julio 863,B6700CDM,02323,420755,,,,Municipal,1965,Predominan las obras de plásticos contemporáneos.,1963,,,
,,,,MA-MUSEOS_AR-OSM-0147,Buenos Aires,Lujan,,,,way/224914981,,,,-34.56293,-59.12317,Museo de la Ciudad de Luján,Avenida Balneario Parque Municipal 30,6700,0232,440197,amigosmuseolujan@gmail.com ,https://amigosmuseolujan.wixsite.com/museo-de-lujan/inicio,propia,,30 de mayo de 1990.,"El Museo Municipal de la Ciudad de Luján, fue creado por Ordenanza del H.C.D., el 30 de mayo de 1990.- Debieron pasar muchos años para que finalmente el 16 de octubre de 2015 abriera sus puertas al público, en el edificio municipal ""La Cúpula"". Su fondo patrimonial consiste en elementos cotidianos de los siglos XIX y XX, pertenecientes a vecinos de la localidad. Posee una biblioteca digital dedicada a recuperar libros de ediciones agotadas de autores lujanenses. ",16 de octubre de 2015,,"Lu. - vie. de 8 a 15 hs. Sáb,dom y feriados de 10 a 18 hs",https://www.facebook.com/MuseoCiudaddeLujan
,,,,MA-MUSEOS_AR-OSM-1115,Buenos Aires,Lujan,,,,node/2103780408,,,,"-34,5676477","-59,1166663",Museo Municipal 'Casa de Ameghino',,,,,,,,,,,,,,
300535,06,06357110,,MA-MUSEOS_AR-OSM-0084,Buenos Aires,Mar del Plata,,,,node/1236696061,,,,-38.010598,-57.535927,Museo Municipal de Arte Juan Carlos Castagnino,Avda. Colón 1189 - Villa Ortiz Basualdo,B7600FXE,0223,4861636,,,,Municipal,1949,"Pinturas, dibujos, esculturas, fotografías y grabados de artistas argentinos, 1920 hasta la actualidad. Obras de Juan Carlos Castagnino, pintura y dibujo. Mobiliario original belga y decoraciones de estilo art-nouveau.",1949,,,
300536,06,06357110,,MA-MUSEOS_AR-OSM-0085,Buenos Aires,Mar del Plata,,,,way/121859692,,,,-37.955666,-57.617466,Museo Municipal De Ciencias Naturales Lorenzo Scaglia,Avda. Libertad 3099,B7600HJB,0223,4738791,,,,Municipal,1938,"Colecciones de zoología, principalmente de la región; paleontología de la provincia de Buenos Aires; arqueología del Noroeste Argentino y de Pampa-Patagonia; acuario de especies marinas y de agua dulce; mineralogía.",1939,,,
300537,06,06357110,,MA-MUSEOS_AR-OSM-0086,Buenos Aires,Mar del Plata,,,,node/5273570921,,,,-38.0208,-57.5528,Archivo Museo Histórico Municipal Roberto T. Barili,Lamadrid 3870,B7602CQV,0223,4951200,,,,Municipal,1969,"Archivo documental, expedientes municipales y judiciales desde fines del siglo XIX hasta 1980. Fotografías desde los orígenes de la ciudad hasta el presente; objetos pertenecientes a los primeros pobladores. Documentos, medallística, pinturas, hemeroteca",1969,,,
,,,,MA-MUSEOS_AR-OSM-0151,Buenos Aires,Mar del Plata,,,,node/1236936949,,,,"-38,0468530","-57,5430719",Museo del Hombre del Mar,,,,,,,,,,,,,https://www.mardelplata.gob.ar/Contenido/museo-municipal-jos%C3%A9-hern%C3%A1ndez-h,
,,,,MA-MUSEOS_AR-OSM-0152,Buenos Aires,Mar del Plata,,,,node/3444725428,,,,"38,0090286","-57,5739483",Museo Casa sobre el arroyo,,,,,,,,,,,,,https://www.mardelplata.gob.ar/museoarroyoh,
300538,06,06525020,,MA-MUSEOS_AR-OSM-0087,Buenos Aires,Marcos Paz,,,,,,,,-34.7843,-58.8326,Museo de Arte Hispano Luso Americano y del Folklore,Hipólito Irigoyen 377,B1727BAG,0220,4771110,,,,Privada,1948,"Imaginería, pintura, mobiliario y artesanía folklórica de textiles, cerámica, plumas, astas, metales, cuero y madera.",1948,,,
300541,06,06756010,Código en San Isidro,MA-MUSEOS_AR-OSM-0088,Buenos Aires,Martínez,,,,,,,,-34.4987,-58.5006,Museo Chavín De Huantar,Luis Sáenz Peña 2864,B1640ITF,011,47981835,,,,Privada,1971,"Pintura argentina y latinoamericana. El museo lleva el nombre de Chavin por la arquitectura peruana y en honor al Perú. Además posee artesanías de todo tipo y colecciones de porcelanas europeas de los siglos XVIII, XIX y XX. Recuerdos de grandes personal",1971,,,
300562,06,06280040,,MA-MUSEOS_AR-OSM-0089,Buenos Aires,Miramar,,,,,,,,-30.91351,-62.675507,Museo De La Región De Ansenuza Aníbal Montes,Sarmiento Esq. Urquiza,X5143BQG,03563,493621,,,,Privada,2000,"Antropología, arqueología, paleontología, geología y geoquímica, hidrobiología, ecología, ornitología, flora autóctona, herpetología, certografía y documentario. Investigaciones sobre la laguna. Colección de mapas confeccionados por los Jesuitas, Francis",,,,
300563,06,06280040,,MA-MUSEOS_AR-OSM-0090,Buenos Aires,Miramar,,,,,,,,-30.90497,-62.668371,Museo Del Gran Hotel Viena De Miramar,Croacia S/n,X5143BQG,03563,15491519,,,,Privada,2007,"Situado en las márgenes de la Laguna Mar Chiquita, el Gran Hotel Viena fue inaugurado en el año 1945, y se caracterizó por ser uno de los hoteles más importantes de la localidad, catalogado como uno de los primeros ""spa"" integrales del país en la década",,,,
300564,06,06280040,,MA-MUSEOS_AR-OSM-0091,Buenos Aires,Miramar,,,,,,,,-38.288378,-57.849794,Museo Municipal Punta Hermengo,"Vivero Bosque ""florentino Ameghino""",7607,02291,15415324,,,,Municipal,,"Paleontología del Pleistoceno, arqueología de indios Pampas y ciencias naturales correspondientes al partido de General Alvarado; fotografías y objetos pertenecientes a pobladores de Miramar. Carruajes.",1977,,,
300565,06,06280040,,MA-MUSEOS_AR-OSM-0092,Buenos Aires,Miramar,,,,,,,,-30.914302,-62.676602,Museo Fotográfico De Miramar,Libertad 124,X5143BQD,03563,493078,,,,Privada,2000,"En sus salas expone la historia de la única localidad costera de Ansenuza, Miramar, desde 1903 hasta el presente, con fotografías y otro tipo de material gráfico, en paneles y gigantografías. Cuenta también con un auditorio en donde se proyectan audiovis",2000,,,
300568,06,06260010,Código en Esteban Echeverría,MA-MUSEOS_AR-OSM-0093,Buenos Aires,Monte Grande,,,,node/2789187403,,,,-34.813,-58.4584,Museo Histórico Municipal La Campana,"deán Gregorio Funes 1221, B° La Morita",1842,011,42900437,,,,Municipal,1974,"Elementos relacionados con Esteban Echeverría, documentos, muebles, fotografías. Ciencias naturales, arqueología, paleontología de la zona.",1984,,,
300569,06,06553020,,MA-MUSEOS_AR-OSM-0094,Buenos Aires,Monte Hermoso,Q17623065,,,node/5555506755,,,,-38.981945,-61.299913,Museo Histórico Municipal de Monte Hermoso,Av. Bahía Blanca 224,B8153CQP,,+54 2921 482601,,,,Municipal,1977,Su exposición permanente se basa en objetos y documentos que formaron parte de la historia de Monte Hermoso.,1977,,,
300574,06,06568010,,MA-MUSEOS_AR-OSM-0095,Buenos Aires,Morón,,,,,,,,-34.6521,-58.6212,Museo de La Catedral de Morón Inmaculada Concepción del Buen Viaje,Gral. Manuel Belgrano 327,B1708IFG,011,46290969,mensajes@catedraldemoron.org.ar,,,,,"Imagineria, estandartes, atriles, documentos, manuscritos, fotos, libros sacramentales, imágenes del siglo XVIII y XIX. Pinturas de las bienales de arte sacro.",,,,
300575,06,06568010,,MA-MUSEOS_AR-OSM-0096,Buenos Aires,Morón,,,,node/941568889,,,,-34.6492,-58.6241,Museo de Morón - Histórico y de Arte Gral. José de San Martín,Casullo 59,B1708IPA,011,46291456,arteycultura@moron.gov.ar,,,Municipal,1954,"Historia, arte, arqueología, instrumentos musicales, medallística, numismática, mobiliario, armas, vestimentas, fotografías y documentos de Morón y de todo el país.",1955,,,
300576,06,06568010,,MA-MUSEOS_AR-OSM-0097,Buenos Aires,Morón,,,,way/314940641,,,,-34.6761,-58.638,Museo Nacional de Aeronáutica Brig. Edmundo H. Civati Bernasconi,Avda. Eva Perón 2200,B1708FEU,,+54 11 4697-9780,museonacionalaeronautica@yahoo.com.ar,,,Nacional,1960,"Objetos referidos a la historia aeronáutica y espacial, nacional y mundial, desde sus orígenes hasta el presente. Modelos de aviones y motores, fotografías, documentos, instrumentos, etc. En el parque del museo se exiben aviones de distinto tipo.",1962,,,
300578,06,06861010,Código en Vicente López,MA-MUSEOS_AR-OSM-0098,Buenos Aires,Munro,,,,,,,,-34.528,-58.515868,Museo del Cine Lumiton,Sargento Cabral 2354,B1605EEH,011,47219255,,,,Municipal,2005,Este museo es un homenaje al cine argentino en general y al producto en los estudios cinematográficos Lumiton en particular. Se busca recuperar el ámbito que durante cuatro décadas albergó a las más rutilantes estrellas de nuestra cinematografía.,1905,,,
,,,,MA-MUSEOS_AR-OSM-1117,Buenos Aires,Olavarría,,,,node/5982121315,,,,"-36,8942634","-60,3219898",Museo Dámaso Arce,,,,,,,,,,,,,,
,,,,MA-MUSEOS_AR-OSM-1118,Buenos Aires,Olavarría,,,,node/5982121313,,,,"-36,8946238","-60,3162079",Museo Municipal Hermanos Emiliozzi,,,,,,,,,,,,,,
,,,,MA-MUSEOS_AR-OSM-1119,Buenos Aires,Olavarría,,,,node/5982121314,,,,"-36,8976482","-60,2960112",Museo de Ciencias,,,,,,,,,,,,,,
300624,06,06651080,,MA-MUSEOS_AR-OSM-0100,Buenos Aires,Pigüe,,,,,,,,-37.543316,-62.76712,Museo Municipal Ignacio Balvidares,San Martín y Garay,8180,02923,498018,culturapuan@s9.coopenet.com.ar,,,Municipal,1969,"Documentos y armas utilizadas en la conquista del desierto; material lítico del Yacimiento Laguna e Isla de Puan, compuesto por nucleos de riolita, puntas de proyectil, raederas, bolas, etc. En la isla se halló un enterramiento humano de 3000 años de ant",1977,,,
300608,06,06700060,,MA-MUSEOS_AR-OSM-0099,Buenos Aires,Pigüe,,,,,,,,-37.60925,-62.404575,Museo y Archivo de la Ciudad de Pigüé,"Parque Municipal ""fortunato Chiappara""",8170,02923,475001,museopigue@58coopenet.com.ar,,,Municipal,1957,"Objetos aborígenes y relacionados con la conquista del desierto; pertenencias de Clemente Cabanettes, introductor del teléfono en el país y fundador de la Colonia Francesa en Pigüé. Numismática y medallística y fototeca.",1963,,,
300626,06,06560010,Código en Moreno ,MA-MUSEOS_AR-OSM-0101,Buenos Aires,Púan,,,,,,,,-34.6226,-58.7303,Museo Orlando Ambrosio Binaghi,Puente de Márquez 1251 y Mendoza,1742,0237,4685533,,,,Privada,1939,"Objetos y documentos Sanmartinianos: imágenes religiosas, elementos gauchescos, armas, vehículos antiguos, pinacoteca y biblioteca.",1950,,,
